security_id,metric_id,value,missing_data_class,peer_group,stale_critical,available_at,source_id
WT-0053,FIN_NET_CASH_ASSETS,66.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,FIN_DEBT_TREND,83.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,VAL_EV_EBITDA_FWD,55.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,VAL_PE_FWD,89.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,VAL_FCF_YIELD,-6.48,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,VAL_REL_HISTORY,10.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,MOM_RS_6M,27.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,MOM_RS_12M,44.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,MOM_TREND_200D,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,MOM_EPS_REV_3M,78.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,MOM_REV_REV_3M,-17.48,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,CAP_SHARE_CHANGE,-0.48,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,CAP_SBC_REVENUE,16.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,CAP_BUYBACK_YIELD,33.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,CAP_ROIC_TREND,,TEMPORARILY_UNAVAILABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,CAP_INSIDER,67.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,RSK_VOL_1Y,84.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,RSK_DRAWDOWN_3Y,-11.48,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,RSK_BETA_2Y,5.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,RSK_EARN_VOL,22.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,RSK_DILUTION,39.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0053,RSK_EVENT_FLAG,56.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,GRW_REV_1Y,74.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,GRW_REV_3Y,91.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,GRW_EPS_1Y,-4.35,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,GRW_FCF_1Y,12.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,GRW_GM_DELTA,29.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,GRW_OM_DELTA,46.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,QLT_ROIC,63.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,QLT_GM,80.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,QLT_OM,-15.35,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,QLT_FCFM,1.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,QLT_CASH_CONV,18.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,QLT_STABILITY,35.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,FIN_NET_DEBT_EBITDA,52.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,FIN_INTEREST_COVER,69.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,FIN_CURRENT_RATIO,86.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,FIN_NET_CASH_ASSETS,-9.35,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,FIN_DEBT_TREND,7.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,VAL_EV_EBITDA_FWD,92.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,VAL_PE_FWD,13.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,VAL_FCF_YIELD,30.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,VAL_REL_HISTORY,47.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,MOM_RS_6M,64.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,MOM_RS_12M,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,MOM_TREND_200D,-14.35,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,MOM_EPS_REV_3M,2.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,MOM_REV_REV_3M,19.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,CAP_SHARE_CHANGE,,TEMPORARILY_UNAVAILABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,CAP_SBC_REVENUE,53.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,CAP_BUYBACK_YIELD,70.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,CAP_ROIC_TREND,87.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,CAP_INSIDER,-8.35,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,RSK_VOL_1Y,8.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,RSK_DRAWDOWN_3Y,25.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,RSK_BETA_2Y,42.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,RSK_EARN_VOL,59.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,RSK_DILUTION,76.65,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0054,RSK_EVENT_FLAG,-19.35,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,GRW_REV_1Y,-1.22,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,GRW_REV_3Y,15.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,GRW_EPS_1Y,32.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,GRW_FCF_1Y,49.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,GRW_GM_DELTA,66.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,GRW_OM_DELTA,83.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,QLT_ROIC,-12.22,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,QLT_GM,4.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,QLT_OM,21.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,QLT_FCFM,38.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,QLT_CASH_CONV,55.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,QLT_STABILITY,72.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,FIN_NET_DEBT_EBITDA,89.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,FIN_INTEREST_COVER,-6.22,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,FIN_CURRENT_RATIO,10.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,FIN_NET_CASH_ASSETS,27.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,FIN_DEBT_TREND,44.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,VAL_EV_EBITDA_FWD,16.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,VAL_PE_FWD,50.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,VAL_FCF_YIELD,67.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,VAL_REL_HISTORY,84.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,MOM_RS_6M,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,MOM_RS_12M,5.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,MOM_TREND_200D,,TEMPORARILY_UNAVAILABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,MOM_EPS_REV_3M,39.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,MOM_REV_REV_3M,56.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,CAP_SHARE_CHANGE,73.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,CAP_SBC_REVENUE,90.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,CAP_BUYBACK_YIELD,-5.22,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,CAP_ROIC_TREND,11.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,CAP_INSIDER,28.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,RSK_VOL_1Y,45.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,RSK_DRAWDOWN_3Y,62.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,RSK_BETA_2Y,79.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,RSK_EARN_VOL,-16.22,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,RSK_DILUTION,0.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0055,RSK_EVENT_FLAG,17.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,GRW_REV_1Y,35.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,GRW_REV_3Y,52.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,GRW_EPS_1Y,69.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,GRW_FCF_1Y,86.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,GRW_GM_DELTA,-10.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,GRW_OM_DELTA,7.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,QLT_ROIC,24.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,QLT_GM,41.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,QLT_OM,58.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,QLT_FCFM,75.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,QLT_CASH_CONV,92.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,QLT_STABILITY,-4.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,FIN_NET_DEBT_EBITDA,13.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,FIN_INTEREST_COVER,30.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,FIN_CURRENT_RATIO,47.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,FIN_NET_CASH_ASSETS,64.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,FIN_DEBT_TREND,81.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,VAL_EV_EBITDA_FWD,53.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,VAL_PE_FWD,87.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,VAL_FCF_YIELD,-9.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,VAL_REL_HISTORY,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,MOM_RS_6M,25.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,MOM_RS_12M,42.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,MOM_TREND_200D,59.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,MOM_EPS_REV_3M,76.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,MOM_REV_REV_3M,-20.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,CAP_SHARE_CHANGE,-3.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,CAP_SBC_REVENUE,14.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,CAP_BUYBACK_YIELD,31.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,CAP_ROIC_TREND,48.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,CAP_INSIDER,65.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,RSK_VOL_1Y,82.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,RSK_DRAWDOWN_3Y,-14.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,RSK_BETA_2Y,3.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,RSK_EARN_VOL,20.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,RSK_DILUTION,37.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0056,RSK_EVENT_FLAG,54.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,GRW_REV_1Y,72.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,GRW_REV_3Y,89.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,GRW_EPS_1Y,-6.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,GRW_FCF_1Y,10.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,GRW_GM_DELTA,27.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,GRW_OM_DELTA,44.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,QLT_ROIC,61.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,QLT_GM,78.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,QLT_OM,-17.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,QLT_FCFM,-0.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,QLT_CASH_CONV,16.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,QLT_STABILITY,33.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,FIN_NET_DEBT_EBITDA,50.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,FIN_INTEREST_COVER,67.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,FIN_CURRENT_RATIO,84.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,FIN_NET_CASH_ASSETS,-11.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,FIN_DEBT_TREND,5.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,VAL_EV_EBITDA_FWD,90.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,VAL_PE_FWD,11.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,VAL_FCF_YIELD,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,VAL_REL_HISTORY,45.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,MOM_RS_6M,62.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,MOM_RS_12M,79.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,MOM_TREND_200D,-16.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,MOM_EPS_REV_3M,0.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,MOM_REV_REV_3M,17.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,CAP_SHARE_CHANGE,34.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,CAP_SBC_REVENUE,51.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,CAP_BUYBACK_YIELD,68.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,CAP_ROIC_TREND,85.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,CAP_INSIDER,-10.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,RSK_VOL_1Y,6.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,RSK_DRAWDOWN_3Y,23.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,RSK_BETA_2Y,40.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,RSK_EARN_VOL,57.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,RSK_DILUTION,74.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0057,RSK_EVENT_FLAG,91.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,GRW_REV_1Y,-3.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,GRW_REV_3Y,13.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,GRW_EPS_1Y,30.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,GRW_FCF_1Y,47.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,GRW_GM_DELTA,64.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,GRW_OM_DELTA,81.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,QLT_ROIC,-14.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,QLT_GM,2.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,QLT_OM,19.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,QLT_FCFM,36.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,QLT_CASH_CONV,53.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,QLT_STABILITY,70.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,FIN_NET_DEBT_EBITDA,87.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,FIN_INTEREST_COVER,-8.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,FIN_CURRENT_RATIO,8.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,FIN_NET_CASH_ASSETS,25.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,FIN_DEBT_TREND,42.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,VAL_EV_EBITDA_FWD,14.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,VAL_PEG_FWD,31.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,VAL_FCF_YIELD,65.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,VAL_REL_HISTORY,82.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,MOM_RS_6M,-13.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,MOM_RS_12M,3.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,MOM_TREND_200D,20.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,MOM_EPS_REV_3M,37.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,MOM_REV_REV_3M,54.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,CAP_SHARE_CHANGE,71.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,CAP_SBC_REVENUE,88.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,CAP_BUYBACK_YIELD,-7.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,CAP_ROIC_TREND,9.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,CAP_INSIDER,26.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,RSK_VOL_1Y,43.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,RSK_DRAWDOWN_3Y,60.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,RSK_BETA_2Y,77.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,RSK_EARN_VOL,-18.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,RSK_DILUTION,-1.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0058,RSK_EVENT_FLAG,15.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,GRW_REV_1Y,33.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,GRW_REV_3Y,50.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,GRW_GM_DELTA,-11.61,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,GRW_OM_DELTA,5.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,QLT_GM,39.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,QLT_OM,56.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,QLT_FCFM,73.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,QLT_STABILITY,-5.61,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,FIN_NET_DEBT_EBITDA,11.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,FIN_INTEREST_COVER,28.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,FIN_CURRENT_RATIO,45.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,FIN_NET_CASH_ASSETS,62.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,FIN_DEBT_TREND,,TEMPORARILY_UNAVAILABLE,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,FIN_RUNWAY,-16.61,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,VAL_EV_SALES_FWD,0.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,VAL_EV_GP,17.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,VAL_GROWTH_ADJ,34.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,VAL_FCF_YIELD,-10.61,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,MOM_RS_6M,23.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,MOM_RS_12M,40.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,MOM_TREND_200D,57.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0059,MOM_EPS_REV_3M,74.39,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
